Gene	Module
sumo2.l[sumo2(1e-87)]	17
sumo2.s[sumo2(0.0)]	17
sumo3.1[sumo3(1e-99)]	3
supt16h.l[supt16h(0.0)]	42
supt16h.s[supt16h(0.0)]	42
supt4h1.l[supt4h1(7e-89)]	82
supt4h1.s[supt4h1(3e-92)]	28
supt5h.s[supt5h(0.0)]	85
supt6h.l[supt6h(5e-119)]	75
supt6h.s[supt6h(0.0)]	37
supv3l1.s[supv3l1(0.0)]	13
surf4.1.l[surf4.1(0.0)]	73
surf4.2.l[ensxetg00000003448(0.0)|ensxetg00000030877(0.0)]	6
surf4.2.s[ensxetg00000003448(0.0)|surf4.2(1e-157)]	7
surf6.l[surf6(0.0)]	2
suv420h1.l[suv420h1(0.0)]	46
suv420h1.s[suv420h1(0.0)]	8
suz12.l[suz12(6e-151)]	62
suz12.s[suz12(0.0)]	62
svil.s[svil(0.0)]	9
svip.s	45
swap70.s[swap70(5e-93)]	5
sycp2l.1[sycp2l(0.0)]	1
syf2.l[syf2(0.0)]	3
syf2.s[syf2(0.0)]	11
sync.1	106
syncrip.l[syncrip(0.0)]	57
syncrip.s[syncrip(0.0)]	33
syne3-like.l[c14orf49(5e-175)]	9
synj2bp.l[synj2bp(0.0)]	7
sys1.l[sys1(0.0)]	125
sys1.s[sys1(0.0)]	10
syt13-like.l[syt13(0.0)]	4
syt8.l[syt8(1e-32)]	4
sytl1.l[sytl1(8e-155)]	5
sytl1.s[sytl1(2e-133)]	4
sytl4.l[sytl4(0.0)]	5
sytl5.l[sytl5(3e-130)]	5
syvn1.l[syvn1(0.0)]	52
syvn1.s[syvn1(0.0)]	9
szl.l[szl(0.0)]	0
szl.s[szl(9e-138)]	113
t.l[t(0.0)]	41
t.s[t(0.0)]	41
t2.s[t2(2e-87)]	41
tab1.s[tab1(2e-76)]	104
tab2.l[tab2(7e-86)]	15
tab2.s[tab2(4e-119)]	15
tacc1-like.l[tacc1(5e-31)]	20
tacr1.s[tacr1(3e-120)]	5
tada2a.l[srsf1(0.0)|tada2a(0.0)]	62
taf1.l[taf1(0.0)]	77
taf11.s[taf11(0.0)]	60
taf12.l[taf12(7e-94)]	29
taf12.s[taf12(0.0)]	17
taf1b.l[taf1b(0.0)]	104
taf5.1[taf5(0.0)]	26
taf6-like.l[taf6(4e-80)]	86
taf6l-like.s[taf6l(0.0)]	27
taf7.l[taf7(2e-62)]	10
taf8.s[taf8(0.0)]	25
taf9b.s[taf9b(1e-108)]	3
tagln2.l[tagln2(0.0)]	7
tagln2.s[tagln2(0.0)]	7
taok3.l[taok3(5e-171)]	18
tarbp1.l[tarbp1(1e-67)]	129
tarbp2.l[tarbp2(2e-115)]	7
tarbp2.s[tarbp2(3e-106)]	42
tardbp-like.l[tardbp(2e-129)]	16
tardbp-like.s[tardbp(0.0)]	16
tars.l[tars(2e-30)]	16
tarsl2.s[tarsl2(5e-105)]	1
tax1bp3.l[tax1bp3(1e-135)]	4
tax1bp3.s[tax1bp3(9e-167)]	10
tbc1d10b.l[tbc1d10b(0.0)]	115
tbc1d12.l[tbc1d12(0.0)]	101
tbc1d13.1[tbc1d13(0.0)]	128
tbc1d14-like.l[tbc1d14(2e-81)]	9
tbc1d14-like.s[tbc1d14(0.0)]	54
tbc1d15.l[tbc1d15(0.0)]	5
tbc1d17.l[tbc1d17(0.0)|bax(0.0)]	26
tbc1d19.l[tbc1d19(0.0)]	1
tbc1d23-like.l[tbc1d23(0.0)]	69
tbc1d30.l[tbc1d30(0.0)]	50
tbc1d8b.l[tbc1d8b(0.0)]	35
tbca.l[tbca(1e-124)]	1
tbca.s[tbca(0.0)]	3
tbcb.s[tbcb(0.0)]	2
tbcel.l[tbcel(0.0)]	114
tbl1xr1.l[tbl1xr1(6e-97)]	108
tbl1xr1.s[tbl1xr1(2e-22)]	79
tbl2.l[tbl2(0.0)]	70
tbl3.l[tbl3(0.0)]	13
tbp.s[tbp(0.0)]	27
tbrg4.l[tbrg4(9e-115)]	64
tbx1.l[tbx1(8e-114)]	117
tbx1.s[tbx1(4e-117)]	117
tbx2.l[tbx2(0.0)]	9
tceb2.l[tceb2(6e-136)]	3
tceb2.s[tceb2(1e-135)]	17
tceb3.1[tceb3(0.0)]	1
tceb3.l[tceb3(6e-129)]	92
tcf15.l	90
tcf20.l[tcf20(4e-134)]	77
tcf25.l[tcf25(1e-67)]	2
tcf7.s[tcf7(3e-113)]	31
tcf7l1.l[tcf7l1(0.0)]	38
tcf7l1.s[tcf7l1(0.0)]	38
tchp-like.l[tchp(6e-177)]	22
tcirg1.l[tcirg1(0.0)]	1
tcp1.l[acat2(2e-92)]	2
tcp1.s[cct4(5e-21)]	60
tcp11l2.l[tcp11l2(1e-89)]	54
tcp11l2.s[tcp11l2(0.0)]	9
tdg.s[tdg(0.0)]	8
tdgf1.1.l[tdgf1.1(2e-62)]	126
tdgf1.3.l[tdgf1(2e-48)]	12
tdgf1.3.s[tdgf1(1e-144)]	12
tdrd3.s[tdrd3(7e-24)]	0
tdrd7.l[tdrd7(1e-137)]	65
tecpr2-like.l[tecpr2(4e-179)]	6
tek.s[ift74(3e-77)|tek(0.0)]	56
tekt4.s[tekt4(0.0)]	22
tenm4.s[odz4(6e-79)]	74
tet2.l[tet2(5e-137)]	8
tet2.s[tet2(0.0)]	8
tet3.l[tet3(0.0)]	55
tet3.s[tet3(3e-29)]	55
tex10.s[tex10(0.0)]	15
tex261.l[tex261(1e-26)]	14
tex261.s[tex261(5e-23)]	17
tex9-like.l[tex9(6e-90)]	54
tfap2b.l[tfap2b(0.0)]	5
tfap2b.s[tfap2b(0.0)]	51
tfap2e.s[tfap2e(2e-125)]	51
tfb2m.l[tfb2m(5e-98)]	64
tfdp2.l[tfdp2(0.0)]	126
tfdp2.s[tfdp2(0.0)]	42
tfip11.l[tfip11(0.0)]	40
tgfbr1.l[tgfbr1(0.0)]	21
tgif1.l[tgif1(3e-176)]	18
tgs1-like.l[tgs1(3e-47)]	13
tgs1-like.s[tgs1(0.0)]	13
thbs1.s[thbs1(2e-50)]	4
thoc1.l[thoc1(0.0)]	11
thoc2-like.l[thoc2(0.0)]	37
thoc2-like.s[thoc2(8e-36)]	75
thoc3-like.l[thoc3(0.0)]	14
thoc5.l[thoc5(0.0)]	135
thoc5.s[thoc5(0.0)]	3
thoc7.s[thoc7(0.0)]	11
thop1.l[thop1(0.0)]	10
thop1.s[thop1(0.0)]	1
thrap3.l[thrap3(0.0)]	1
thrap3.s[thrap3(0.0)]	1
thumpd1.l[thumpd1(0.0)]	3
thumpd1.s[thumpd1(0.0)]	10
thyn1.l[thyn1(1e-71)]	10
tiam1.l[tiam1(0.0)]	20
tiam1.s[tiam1(0.0)]	19
ticrr.l[ticrr(2e-78)]	43
ticrr.s[ticrr(2e-69)]	8
timeless.l[timeless(2e-31)]	26
timeless.s[timeless(0.0)]	1
timm10.l[timm10(4e-50)]	2
timm10.s[timm10(5e-29)]	2
timm13.l[timm13(6e-143)|tmprss9(5e-68)]	64
timm22.s[timm22(5e-137)]	11
timm44.s[timm44(0.0)]	2
timm50.s[timm50(0.0)]	1
timm8a.l	29
timm8b.l[timm8b(2e-141)]	29
timm9.l[timm9(2e-174)]	27
tiparp.s[tiparp(0.0)]	36
tipin.l[tipin(0.0)]	12
tipin.s[tipin(0.0)]	12
tiprl.s[tiprl(0.0)]	60
tjp1.l[tjp1(3e-39)]	15
tjp1.s[tjp1(5e-43)]	89
tjp2.l[tjp2(0.0)]	68
tjp2.s[tjp2(9e-49)]	6
tk1.l[tk1(9e-87)]	42
tk2.s[tk2(0.0)]	1
tktl2.l[tktl2(0.0)]	2
tle1.l[tle1(4e-96)]	58
tle1.s[tle1(7e-91)]	18
tlk2.l[tlk2(3e-175)]	37
tlk2.s[tlk2(0.0)]	77
tll1-like.1.1[tll1(0.0)]	107
tll1-like.1.s[tll1(0.0)]	107
tm7sf2.l[tm7sf2(5e-170)]	0
tm9sf2.l[tm9sf2(3e-157)]	7
tm9sf2.s[tm9sf2(0.0)]	9
tm9sf3.1[tm9sf3(0.0)]	7
tm9sf3.l[tm9sf3(0.0)]	7
tm9sf4.l[tm9sf4(0.0)]	36
tm9sf4.s[tm9sf4(1e-52)]	0
tma16.1[c4orf43(0.0)]	3
tmbim1.l[tmbim1(2e-29)]	54
tmbim4.l[tmbim4(3e-160)]	70
tmbim6.l[tmbim6(9e-138)]	1
tmbim6.s[tmbim6(2e-24)]	1
tmc6-like.l[tmc6(0.0)]	1
tmcc1.s[tmcc1(0.0)]	4
tmcc3.l[tmcc3(2e-96)]	7
tmco1.s[tmco1(2e-51)]	125
tmco3.l[tmco3(0.0)]	69
tmed10.1[tmed10(0.0)]	30
tmed4.l[tmed4(0.0)]	7
tmed4.s[tmed4(5e-50)]	36
tmed5.s[ensxetg00000001321(0.0)|tmed5(2e-80)]	30
tmed7.l[tmed7(0.0)]	7
tmed7.s[tmed7(0.0)]	7
tmed9.l[tmed9(1e-106)]	7
tmed9.s[tmed9(3e-135)]	30
tmem110.2.l[tmem110(1e-171)]	8
tmem110.2.s[tmem110(0.0)]	124
tmem110.l[itih5(1e-158)|tmem110l(8e-41)]	6
tmem115.s[tmem115(2e-84)]	7
tmem116.s[tmem116(3e-168)]	74
tmem120b.l[tmem120b(8e-172)]	119
tmem127.l[tmem127(6e-44)]	24
tmem127.s[tmem127(7e-50)]	25
tmem129.l[tmem129(0.0)]	92
tmem132a.1[tmem132a(3e-140)]	8
tmem138.l[tmem138(0.0)]	3
tmem14c.l[tmem14c(4e-173)]	11
tmem150a.l[tmem150a(5e-47)]	9
tmem150a.s[tmem150a(5e-50)]	0
tmem161a.l[tmem161a(0.0)]	83
tmem167a.l[tmem167a(0.0)]	30
tmem167b.l[tmem167b(0.0)]	2
tmem167b.s[tmem167b(0.0)]	4
tmem168.l[tmem168(0.0)]	7
tmem170a.s[tmem170a(0.0)]	7
tmem180.l[tmem180(0.0)]	6
tmem180.s[tmem180(0.0)]	1
tmem183a.l[tmem183a(0.0)]	7
tmem184c.l[tmem184c(0.0)]	104
tmem185a.l[tmem185a(0.0)]	1
tmem189.l[tmem189(0.0)]	51
tmem194a.l[tmem194a(0.0)]	109
tmem2.l[tmem2(0.0)]	76
tmem2.s[tmem2(0.0)]	12
tmem208.l[tmem208(6e-151)]	2
tmem208.s[tmem208(0.0)]	2
tmem209.l[tmem209(8e-129)]	26
tmem214.l[tmem214(0.0)]	73
tmem222.l[tmem222(0.0)]	60
tmem238.l	73
tmem248.l[c7orf42(0.0)]	54
tmem248.s[c7orf42(2e-55)]	56
tmem258.l[c11orf10(4e-174)]	2
tmem259.l[c19orf6(0.0)]	16
tmem263.l	36
tmem30a.1[tmem30a(0.0)]	108
tmem30a.s[tmem30a(0.0)]	15
tmem30b.l[tmem30b(3e-159)]	56
tmem33.l[tmem33(2e-121)]	2
tmem33.s[tmem33(7e-81)]	1
tmem39a.l[tmem39a(2e-49)]	9
tmem39a.s[tmem39a(0.0)]	9
tmem43-like.l[tmem43(0.0)]	110
tmem45b.l[tmem45b(0.0)]	50
tmem45b.s[tmem45b(0.0)]	54
tmem52.l[tmem52(1e-95)]	17
tmem52.s[tmem52(0.0)]	40
tmem53.s[tmem53(0.0)]	11
tmem55a.l[tmem55a(3e-79)]	3
tmem55b.l[tmem55b(6e-44)]	9
tmem55b.s[tmem55b(0.0)]	9
tmem59.l[tmem59(0.0)]	1
tmem59.s[tmem59(2e-75)]	11
tmem67.s[tmem67(2e-82)]	66
tmem72-like.l[tmem72(6e-33)]	107
tmem87a-like.s[tmem87a(7e-134)]	69
tmf1.l[tmf1(0.0)]	9
tmod3.l[tmod3(0.0)]	6
tmod3.s[tmod3(0.0)]	52
tmpo.l[tmpo(0.0)]	3
tmpo.s[tmpo(7e-146)]	25
tmprss4.l[tmprss4(7e-85)]	68
tmprss9.s[tmprss9(0.0)]	41
tmtc3.l[tmtc3(0.0)]	13
tmx1.l[tmx1(0.0)]	6
tmx1.s[tmx1(0.0)]	13
tmx2.s[med19(1e-41)|tmx2(2e-107)]	3
tnfaip1.l[tnfaip1(0.0)]	7
tnfrsf19.l[tnfrsf19(0.0)]	67
tnfrsf19.s[tnfrsf19(0.0)]	67
tnnc2.s[tnnc2(0.0)]	34
tnpo2-like.1[tnpo2(0.0)]	86
tnpo2-like.l[tnpo2(0.0)]	86
tnpo3.l[tnpo3(0.0)]	62
tnpo3.s[tnpo3(0.0)]	3
tnrc6a-like.l[tnrc6a(3e-77)]	39
tnrc6a-like.s[tnrc6a(5e-110)]	66
tnrc6b-like.l[tnrc6b(0.0)]	21
tnrc6b-like.s[tnrc6b(0.0)]	21
tns1.l[tns1(0.0)]	15
tob2.l	96
tob2.s	5
toe1.l[toe1(0.0)]	127
tom1l1.l[tom1l1(6e-113)]	1
tomm20.1[tomm20(0.0)]	17
tomm20.l[tomm20(0.0)]	2
tomm40.l[tomm40(0.0)]	82
tomm40.s[tomm40(0.0)]	28
tomm5.l	2
tomm6.s	29
tomm70a.s[tomm70a(2e-37)]	16
tonsl.l[tonsl(5e-101)]	86
top1.2.s[top1.2(0.0)]	12
top2b-like.l[top2b(2e-66)]	77
top2b-like.s[top2b(0.0)]	66
top3a.l[top3a(0.0)]	109
top3b-like.l[top3b(4e-90)]	16
topbp1-like.l[topbp1(0.0)]	43
topors.l[topors(0.0)]	57
tor2a.l[tor2a(0.0)]	18
tox.l[tox(0.0)]	103
tox4.l[tox4(0.0)]	91
tp53.1[tp53(5e-84)]	2
tp53.l[tp53(0.0)]	1
tp53bp1-like.l[tp53bp1(2e-63)]	1
tp53bp1-like.s[tp53bp1(9e-27)]	57
tp53bp2.l[tp53bp2(0.0)]	44
tp53bp2.s[tp53bp2(0.0)]	97
tp53inp1-like.s[tp53inp1(0.0)]	1
tp53inp2-like.1[tp53inp2(9e-49)]	10
tp53inp2-like.l[tp53inp2(3e-45)]	1
tp63.l[tp63(1e-180)]	69
tp63.s[tp63(5e-53)]	5
tp73.l[tp73(0.0)]	81
tp73.s[tp73(2e-97)]	7
tpd52.l[tpd52(0.0)]	30
tpd52.s[tpd52(0.0)]	70
tpd52l2.l	2
tpd52l2.s	3
tpi1.l[tpi1(0.0)]	78
tpi1.s[tpi1(0.0)]	78
tpp2.l[tpp2(3e-45)]	6
tpp2.s[tpp2(2e-46)]	1
tprg1l-like.2.l[tprg1l(0.0)]	1
tpt1.l[tpt1(0.0)]	2
tra2b.l[tra2b(0.0)]	11
tra2b.s[tra2b(6e-117)]	11
traf3ip1.l[traf3ip1(0.0)]	7
traf4.l[traf4(0.0)]	90
traf4.s[traf4(3e-135)]	47
traf7.s[traf7(0.0)]	7
traip.l[traip(0.0)]	75
trak2.l[trak2(0.0)]	15
tram1.1[tram1(0.0)]	36
tram1.s[tram1(2e-129)]	36
tram2.l[tram2(3e-54)]	101
tram2.s[tram2(3e-180)]	6
trap1-like.l[trap1(0.0)|slx4(5e-25)]	13
trap1-like.s[trap1(0.0)]	13
trappc10.l[trappc10(0.0)]	65
trappc10.s[trappc10(0.0)]	13
trappc11.s[c4orf41(0.0)]	1
trappc5.l[trappc5(0.0)]	27
trappc6b-like.s[trappc6b(0.0)]	6
triap1.l[triap1(8e-99)]	11
triap1.s[triap1(2e-123)]	2
trib2.l[trib2(0.0)]	21
trib2.s[trib2(0.0)]	47
tril.l[tril(0.0)]	31
tril.s[tril(0.0)]	31
trim24.1[trim24(2e-180)]	39
trim29.l[trim29(2e-85)]	9
trim29.s[trim29(1e-82)]	4
trim45.l[trim45(0.0)]	74
trip11.l[trip11(0.0)]	69
trip13.l[trip13(0.0)]	93
trip4.l[trip4(0.0)]	10
triqk.l[triqk(1e-105)]	7
trmt10c.s[trmt10c(0.0)]	13
trmt1l-like.s[trmt1l(2e-143)]	8
trmt2a.s[trmt2a(0.0)]	13
trmt5-like.l[trmt5(0.0)]	71
trmt6.l[trmt6(0.0)]	64
trmt6.s[trmt6(0.0)]	127
trpc4ap.l[trpc4ap(0.0)]	24
trpc5.s[trpc5(9e-77)]	111
trpm5-like.l[trpm5(0.0)]	4
trpm5-like.s[trpm5(3e-63)]	4
trrap-like.l[trrap(1e-21)]	39
trrap-like.s[trrap(2e-105)]	39
trub1.l[trub1(0.0)]	2
tsc1.s[tsc1(0.0)]	44
tsc22d1-like.l[tsc22d1(0.0)]	33
tsc22d1-like.s[tsc22d1(0.0)]	47
tsc22d2-like.l[tsc22d2(0.0)]	5
tsga10.l[tsga10(0.0)]	22
tsku.l[tsku(0.0)]	68
tsku.s[tsku(0.0)]	83
tsnax.s[tsnax(2e-41)]	12
tspan1.l[tspan1(0.0)]	1
tspan13.l[tspan13(0.0)]	36
tspan13.s[tspan13(0.0)]	9
tspan14.1[tspan14(0.0)]	46
tspan3.l[tspan3(0.0)]	73
tspan3.s[tspan3(0.0)]	2
tspan31.l[tspan31(1e-23)]	74
tspan31.s[tspan31(2e-166)]	27
tspan33-like.l[tspan33(0.0)]	0
tspan6.l[tspan6(0.0)]	94
tspan6.s[tspan6(0.0)]	74
tsr3.l[c16orf42(0.0)]	3
tstd3.l	12
ttc13-like.l[ttc13(0.0)]	53
ttc18-like.l[ttc18(0.0)]	22
ttc22.l[ttc22(0.0)]	4
ttc24.l	22
ttc25.l[ttc25(0.0)]	72
ttc26.l[ttc26(0.0)|ttc26(1e-81)]	54
ttc3-like.l[ttc3(6e-34)]	37
ttc30a.s[ttc30a(0.0)]	1
ttc39a.l[ttc39a(0.0)]	4
ttc4-like.l[ttc4(0.0)]	13
ttc7b.s[ttc7b(0.0)]	16
ttc9.l[ttc9(0.0)]	5
ttf1-like.s	57
ttk.1[ttk(9e-35)]	26
ttk.s[ttk(2e-31)]	33
ttl.l[ttl(0.0)]	18
ttll13.l	22
ttll13.s[c15orf58(0.0)]	7
ttll4.l[ttll4(0.0)]	5
ttll4.s[ttll4(0.0)]	76
ttyh2.s[ttyh2(0.0)]	21
ttyh3.s[ttyh3(0.0)]	94
tuba1b.l[tuba1b(0.0)]	2
tuba1b.s[tuba1b(0.0)|tuba4a(7e-147)]	28
tuba1c.l[tuba1c(0.0)]	2
tuba1c.s[tuba1c(0.0)]	14
tuba3c.l[tuba3c(0.0)]	2
tuba3c.s[tuba3c(0.0)]	2
tuba4.l[tuba3e(0.0)]	24
tuba4.s[tuba3e(0.0)]	24
tuba4a.l[tuba4a(0.0)]	2
tuba4a.s[tuba4a(0.0)]	28
tuba4b.s[tuba4b(0.0)]	30
tubb.l[tubb(0.0)]	60
tubb2b.l[tubb2b(0.0)]	46
tubb2b.s[tubb2b(0.0)]	67
tubb4a.1[tubb4(7e-107)]	139
tubb4a.l[tubb4(0.0)]	2
tubgcp6.l[tubgcp6(0.0)]	26
tuft1.s[tuft1(0.0)]	87
tulp4.l[tulp4(0.0)]	129
tut1.l[tut1(4e-21)]	60
tvp23b.l[fam18b1(0.0)]	30
twf1.s[twf1(0.0)]	16
twist1.l[twist1(0.0)]	132
twist1.s[twist1(0.0)]	132
twistnb.l[twistnb(0.0)]	131
txlna.l[txlna(0.0)]	24
txlna.s[txlna(0.0)]	12
txn2.l[txn2(0.0)]	5
txn2.s[txn2(0.0)]	29
txndc11.l[txndc11(1e-50)]	5
txndc12-like.l	7
txndc12-like.s	27
txndc15-like.l[txndc15(8e-117)]	3
txndc5.l[txndc5(0.0)]	2
txndc5.s[txndc5(0.0)]	1
txnl1.l[txnl1(0.0)]	12
txnl1.s[txnl1(0.0)]	2
txnl4a.s[txnl4a(0.0)]	11
txnrd3.l[txnrd3(0.0)]	28
txnrd3.s[txnrd3(0.0)]	12
tyk2.l[tyk2(8e-95)]	65
tyrp1.l[tyrp1(7e-24)]	1
tyw1.s[tyw1(0.0)]	130
tyw3.l[tyw3(0.0)]	24
u2surp.l[u2surp(0.0)]	37
u2surp.s[u2surp(3e-157)]	76
uaca-like.l[uaca(0.0)]	9
uaca-like.s[uaca(0.0)]	110
uba2.1[uba2(1e-29)]	42
uba2.l[uba2(0.0)]	106
uba5.s[uba5(8e-106)]	36
uba6-like.l[uba6(0.0)]	6
ubac1.l[ubac1(0.0)]	1
ubald2.l[fam100b(0.0)]	9
ubald2.s[fam100b(0.0)]	31
ubap2-like.1[ensxetg00000002157(0.0)]	59
ubap2-like.s[ensxetg00000002157(0.0)]	21
ubap2l-like.l[ensxetg00000015342(0.0)]	59
ubap2l-like.s[ensxetg00000015342(2e-120)]	59
ube2b.s[ube2b(0.0)]	2
ube2c.l[ube2c(0.0)]	11
ube2c.s[ube2c(0.0)]	135
ube2d1.l[ube2d1(0.0)]	44
ube2d1.s[ube2d1(0.0)]	1
ube2d3.l[ube2d3(4e-27)]	13
ube2d3.s[ube2d3(5e-45)]	16
ube2g1.l[ube2g1(0.0)]	127
ube2g1.s[ube2g1(0.0)]	127
ube2g2.l[ube2g2(0.0)]	7
ube2g2.s[sumo3(0.0)|ube2g2(2e-21)]	3
ube2i.l[ube2i(4e-39)]	3
ube2i.s[ube2i(1e-153)]	27
ube2j1.l[ube2j1(0.0)]	53
ube2l3.l[ube2l3(0.0)]	2
ube2l3.s[ube2l3(0.0)]	27
ube2m.l[ube2m(1e-111)]	82
ube2m.s[ube2m(4e-180)]	11
ube2n.l[ube2n(0.0)]	16
ube2n.s[ube2n(0.0)]	16
ube2q2.l[ube2q2(2e-56)]	25
ube2q2.s[ube2q2(0.0)]	25
ube2r2.1[ube2r2(0.0)]	44
ube2v1.l[ube2v1(0.0)]	1
ube2v2.l[ube2v2(3e-113)]	27
ube2v2.s[ube2v2(1e-111)]	14
ube3a.s[ube3a(2e-53)]	8
ube3b.s[ube3b(3e-81)]	108
ube4a.s[ube4a(0.0)]	93
ubfd1.l[ubfd1(0.0)]	1
ubfd1.s[ubfd1(0.0)]	12
ubl3.l[ubl3(5e-56)]	69
ubl3.s[ubl3(0.0)]	51
ubl4a.s[ubl4a(8e-174)]	2
ublcp1.s[ublcp1(0.0)]	2
ubn2.l[ttc26(9e-82)]	37
ubn2.s[ttc26(5e-112)]	66
ubqln1.l[ubqln1(0.0)]	0
ubqln1.s[ubqln1(0.0)]	24
ubqln4.l[ubqln4(4e-32)]	84
ubqln4.s[ubqln4(6e-44)]	21
ubr2.s[ubr2(0.0)]	15
ubr5.l[ubr5(4e-116)]	21
ubr5.s[ubr5(0.0)]	66
ubr7.l[ubr7(0.0)]	42
ubr7.s[ubr7(0.0)]	42
ubtd1.l[ubtd1(0.0)]	1
ubtd1.s[ubtd1(5e-53)]	6
ubtf.l[ubtf(0.0)]	43
ubtf.s[ubtf(0.0)]	140
ubxn2a.l[ubxn2a(0.0)]	1
ubxn2a.s[ubxn2a(0.0)]	15
ubxn4.l[ubxn4(1e-65)]	56
ubxn4.s[ubxn4(0.0)]	6
ubxn7.s[ubxn7(9e-180)]	1
uchl3.l[uchl3(9e-136)]	12
uchl5.l[uchl5(0.0)]	17
uchl5.s[uchl5(3e-164)]	13
ufd1l.s[ufd1l(0.0)]	78
ufm1.l[ufm1(3e-120)]	56
ufm1.s[ufm1(7e-136)]	7
uggt1-like.l[uggt1(0.0)]	108
uggt2.l[uggt2(0.0)]	6
ugp2.s[ugp2(0.0)]	83
ugt8.s[ugt8(1e-128)]	4
uhrf1bp1l.l[uhrf1bp1l(1e-33)]	115
uimc1.l[sh2d4b(0.0)]	93
ulk1.s[ulk1(0.0)]	20
umps.l[umps(9e-52)]	64
unc119.l[unc119(1e-44)]	2
unc45b.l[unc45b(0.0)]	34
unc45b.s[unc45b(0.0)]	112
unc50.l[unc50(0.0)]	7
unc50.s[unc50(0.0)]	11
unc5b-like.l[unc5b(0.0)]	79
unc5b-like.s[unc5b(0.0)]	5
ung.l[ung(1e-152)]	40
upf1.l[upf1(2e-61)]	16
upf1.s[upf1(5e-49)]	16
upf2.s[upf2(3e-90)]	16
upf3b.l[upf3b(0.0)]	100
upf3b.s[upf3b(0.0)]	2
upk3a.l[upk3a(4e-104)]	70
upk3b.l	70
uqcc1.s[uqcc(0.0)]	70
uqcrc1.l[uqcrc1(0.0)]	78
uqcrc2.l[uqcrc2(0.0)]	78
uqcrc2.s[uqcrc2(0.0)]	10
uqcrfs1.l[uqcrfs1(0.0)]	3
uqcrfs1.s[uqcrfs1(0.0)]	3
uqcrq.s[uqcrq(1e-120)]	28
urb1.l[urb1(0.0)]	79
urb2.l[urb2(0.0)]	79
uri1.l[c19orf2(0.0)]	132
uri1.s[c19orf2(9e-167)]	8
usb1.l[c16orf57(0.0)]	11
usp1.l[usp1(0.0)]	93
usp1.s[usp1(0.0)]	93
usp13.l[usp13(0.0)]	112
usp14.l[usp14(0.0)]	12
usp14.s[usp14(0.0)]	10
usp16.l[usp16(0.0)]	62
usp22.l[usp22(0.0)]	106
usp22.s[usp22(0.0)]	43
usp24.l[ensxetg00000029949(0.0)|usp24(5e-41)]	129
usp24.s[ensxetg00000029949(0.0)|usp24(0.0)]	6
usp32.l[usp32(0.0)]	96
usp33.l[usp33(0.0)]	79
usp34.l[usp34(0.0)]	15
usp38.s[usp38(0.0)]	16
usp39.l[usp39(0.0)]	24
usp39.s[usp39(0.0)]	29
usp4.l[usp4(0.0)]	66
usp4.s[usp4(0.0)]	26
usp42.l[usp42(1e-84)]	26
usp47.s[usp47(0.0)]	48
usp48.l[usp48(3e-88)]	42
usp49.s[usp49(0.0)]	57
usp5.s[usp5(0.0)]	2
usp53.l[usp53(0.0)]	1
usp53.s[usp53(0.0)]	9
usp54.l[usp54(5e-108)]	19
usp7.l[usp7(2e-111)]	66
usp7.s[usp7(0.0)]	77
usp9x.l[usp9x(0.0)]	15
usp9x.s[usp9x(0.0)]	15
uspl1-like.l[uspl1(2e-56)]	21
uspl1-like.s[uspl1(7e-136)]	8
utp11l.l[ensxetg00000023077(0.0)]	27
utp14a.l[utp14a(0.0)]	131
utp15.l[utp15(0.0)]	64
utp15.s[utp15(0.0)]	64
utp18.l[utp18(0.0)]	2
utp20.l[utp20(0.0)]	79
utp23.l[utp23(0.0)]	3
utp3.l[utp3(0.0)]	116
utp3.s[utp3(0.0)]	116
utp6.l[utp6(2e-90)]	103
utrn-like.1.l[utrn(0.0)]	110
uxs1.l[uxs1(2e-33)]	119
uxs1.s[uxs1(0.0)]	9
vac14.l[vac14(0.0)]	1
vamp7.l[vamp7(8e-94)]	16
vamp8.l	56
vars.l[lsm2(6e-154)|vars(0.0)]	2
vars.s[vars(7e-135)]	134
vash2.s[vash2(0.0)]	45
vasn.s[vasn(0.0)]	5
vasp.l[vasp(0.0)]	5
vasp.s[vasp(0.0)]	5
vat1.l[vat1(0.0)]	12
vat1.s[vat1(0.0)]	12
vcan.l[vcan(7e-117)]	88
vcan.s[vcan(5e-62)]	34
vcl.1[vcl(3e-70)]	81
vcp.l[vcp(3e-101)]	16
vcp.s[vcp(0.0)]	8
vdac2.1[vdac2(0.0)]	78
vdac3.l[vdac3(0.0)]	16
velo1.l[velo1(0.0)]	61
ventx1.1.l[ventx1.1(0.0)]	138
ventx1.1.s[ventx1.1(5e-98)]	138
ventx1.2.l[ventx1.2(7e-73)]	138
ventx1.2.s[ventx1.2(0.0)]	138
vezf1.l[vezf1(5e-107)]	94
vezf1.s[vezf1(0.0)]	19
vgll1.l[vgll1(0.0)]	4
vgll1.s[vgll1(0.0)]	5
vgll3.l[ttc18(0.0)]	20
vgll3.s[ttc18(0.0)]	20
vill.l[vill(2e-115)]	5
vill.s[vill(0.0)]	7
vim.l[vim(0.0)]	18
vim.s[vim(0.0)]	58
vimp.l[sels(5e-40)]	30
vimp.s[sels(7e-30)]	30
vma21.l[vma21(2e-160)]	49
vmp1.s[vmp1(0.0)]	119
vps13a.l[vps13a(1e-166)]	101
vps26a.l[vps26a(2e-113)]	10
vps35.s[vps35(0.0)]	8
vps36.l[vps36(0.0)]	10
